StudentID,LearnerType,Topic,Score
2203,Average,Sorting,27.036114561392402
2203,Average,Stacks,20.036114561392402
2203,Average,Queues,29.036114561392402
2204,Average,Arrays,74.52964017204057
2204,Average,Linked Lists,63.52964017204057
2204,Average,Sorting,66.52964017204057
2204,Average,Stacks,68.52964017204057
2204,Average,Queues,75.52964017204057
2205,Strong,Arrays,63.92068485708431
2205,Strong,Linked Lists,58.92068485708431
2205,Strong,Sorting,59.92068485708431
2205,Strong,Stacks,64.92068485708431
2205,Strong,Queues,57.92068485708431
2206,Strong,Arrays,62.440997813791725
2206,Strong,Linked Lists,61.440997813791725
2206,Strong,Sorting,55.440997813791725
2206,Strong,Stacks,66.44099781379172
2206,Strong,Queues,54.440997813791725
2207,Weak,Arrays,44.286025535006075
2207,Weak,Linked Lists,28.286025535006075
2207,Weak,Sorting,28.286025535006075
2207,Weak,Stacks,42.286025535006075
2207,Weak,Queues,28.286025535006075
2208,Strong,Arrays,66.5446718570666
2208,Strong,Linked Lists,65.5446718570666
2208,Strong,Sorting,67.5446718570666
2208,Strong,Stacks,82.5446718570666
2208,Strong,Queues,82.5446718570666
2209,Average,Arrays,25.380537263030945
2209,Average,Linked Lists,40.380537263030945
2209,Average,Sorting,35.380537263030945
2209,Average,Stacks,39.380537263030945
2209,Average,Queues,40.380537263030945
2210,Weak,Arrays,22.21348360360407
2210,Weak,Linked Lists,20.21348360360407
2210,Weak,Sorting,24.21348360360407
2210,Weak,Stacks,27.21348360360407
2210,Weak,Queues,24.21348360360407
2211,Weak,Arrays,22.6007945661776
2211,Weak,Linked Lists,14.600794566177601
2211,Weak,Sorting,22.6007945661776
2211,Weak,Stacks,29.6007945661776
2211,Weak,Queues,33.6007945661776
2212,Average,Arrays,32.57339262263567
2212,Average,Linked Lists,43.57339262263567
2212,Average,Sorting,35.57339262263567
2212,Average,Stacks,35.57339262263567
2212,Average,Queues,34.57339262263567
2213,Average,Arrays,43.59749554403713
2213,Average,Linked Lists,45.59749554403713
2213,Average,Sorting,53.59749554403713
2213,Average,Stacks,42.59749554403713
2213,Average,Queues,36.59749554403713
2214,Weak,Arrays,24.71072118231646
2214,Weak,Linked Lists,28.71072118231646
2214,Weak,Sorting,22.71072118231646
2214,Weak,Stacks,34.71072118231646
2214,Weak,Queues,21.71072118231646
2215,Strong,Arrays,62.434831624150924
2215,Strong,Linked Lists,43.434831624150924
2215,Strong,Sorting,43.434831624150924
2215,Strong,Stacks,56.434831624150924
2215,Strong,Queues,48.434831624150924
2216,Strong,Arrays,54.8633111001744
2216,Strong,Linked Lists,56.8633111001744
2216,Strong,Sorting,62.8633111001744
2216,Strong,Stacks,67.8633111001744
2216,Strong,Queues,62.8633111001744
2217,Strong,Arrays,51.41220779251954
2217,Strong,Linked Lists,56.41220779251954
2217,Strong,Sorting,58.41220779251954
2217,Strong,Stacks,57.41220779251954
2217,Strong,Queues,49.41220779251954
2218,Strong,Arrays,59.22887780286577
2218,Strong,Linked Lists,71.22887780286577
2218,Strong,Sorting,61.22887780286577
2218,Strong,Stacks,66.22887780286577
2218,Strong,Queues,62.22887780286577
2219,Average,Arrays,78.28089712031053
2219,Average,Linked Lists,71.28089712031053
2219,Average,Sorting,76.28089712031053
2219,Average,Stacks,82.28089712031053
2219,Average,Queues,87.28089712031053
2220,Average,Arrays,99.25709931538611
2220,Average,Linked Lists,92.25709931538611
2220,Average,Sorting,100.0
2220,Average,Stacks,94.25709931538611
2220,Average,Queues,89.25709931538611
2221,Weak,Arrays,24.98977994225272
2221,Weak,Linked Lists,12.98977994225272
2221,Weak,Sorting,17.98977994225272
2221,Weak,Stacks,26.98977994225272
2221,Weak,Queues,19.98977994225272
2222,Strong,Arrays,65.11670577323247
2222,Strong,Linked Lists,71.11670577323247
2222,Strong,Sorting,76.11670577323247
2222,Strong,Stacks,70.11670577323247
2222,Strong,Queues,77.11670577323247
2223,Weak,Arrays,14.569007971585954
2223,Weak,Linked Lists,9.569007971585954
2223,Weak,Sorting,24.569007971585954
2223,Weak,Stacks,9.569007971585954
2223,Weak,Queues,24.569007971585954
2224,Weak,Arrays,38.84044428349105
2224,Weak,Linked Lists,23.840444283491056
2224,Weak,Sorting,20.840444283491056
2224,Weak,Stacks,26.840444283491056
2224,Weak,Queues,33.84044428349105
2225,Weak,Arrays,4.49879765405954
2225,Weak,Linked Lists,5.49879765405954
2225,Weak,Sorting,5.49879765405954
2225,Weak,Stacks,12.49879765405954
2225,Weak,Queues,2.4987976540595396
2226,Strong,Arrays,76.48947183553572
2226,Strong,Linked Lists,80.48947183553572
2226,Strong,Sorting,82.48947183553572
2226,Strong,Stacks,91.48947183553572
2226,Strong,Queues,80.48947183553572
2227,Weak,Arrays,9.30917738009747
2227,Weak,Linked Lists,4.30917738009747
2227,Weak,Sorting,8.30917738009747
2227,Weak,Stacks,13.30917738009747
2227,Weak,Queues,11.30917738009747
2228,Strong,Arrays,94.15312594506052
2228,Strong,Linked Lists,96.15312594506052
2228,Strong,Sorting,94.15312594506052
2228,Strong,Stacks,91.15312594506052
2228,Strong,Queues,81.15312594506052
2229,Weak,Arrays,41.29344884906502
2229,Weak,Linked Lists,39.29344884906502
2229,Weak,Sorting,33.29344884906502
2229,Weak,Stacks,35.29344884906502
2229,Weak,Queues,39.29344884906502
2230,Strong,Arrays,79.57627160285716
2230,Strong,Linked Lists,85.57627160285716
2230,Strong,Sorting,90.57627160285716
2230,Strong,Stacks,74.57627160285716
2230,Strong,Queues,84.57627160285716
2231,Weak,Arrays,0.0
2231,Weak,Linked Lists,0.0
2231,Weak,Sorting,0.0
2231,Weak,Stacks,3.6617165266070124
2231,Weak,Queues,5.661716526607012
2232,Weak,Arrays,31.910077760072127
2232,Weak,Linked Lists,30.910077760072127
2232,Weak,Sorting,31.910077760072127
2232,Weak,Stacks,31.910077760072127
2232,Weak,Queues,45.91007776007213
2233,Weak,Arrays,50.74253445972494
2233,Weak,Linked Lists,42.74253445972494
2233,Weak,Sorting,36.74253445972494
2233,Weak,Stacks,41.74253445972494
2233,Weak,Queues,34.74253445972494
2234,Weak,Arrays,46.127795702686036
2234,Weak,Linked Lists,40.127795702686036
2234,Weak,Sorting,37.127795702686036
2234,Weak,Stacks,43.127795702686036
2234,Weak,Queues,32.127795702686036
2235,Strong,Arrays,67.9852286731611
2235,Strong,Linked Lists,79.9852286731611
2235,Strong,Sorting,68.9852286731611
2235,Strong,Stacks,76.9852286731611
2235,Strong,Queues,65.9852286731611
2236,Average,Arrays,78.88539574115019
2236,Average,Linked Lists,84.88539574115019
2236,Average,Sorting,84.88539574115019
2236,Average,Stacks,78.88539574115019
2236,Average,Queues,93.88539574115019
2237,Strong,Arrays,63.95347818882399
2237,Strong,Linked Lists,66.953478188824
2237,Strong,Sorting,63.95347818882399
2237,Strong,Stacks,76.953478188824
2237,Strong,Queues,65.953478188824
2238,Weak,Arrays,42.05583998410414
2238,Weak,Linked Lists,25.05583998410414
2238,Weak,Sorting,38.05583998410414
2238,Weak,Stacks,41.05583998410414
2238,Weak,Queues,31.05583998410414
2239,Weak,Arrays,1.1266990036575244
2239,Weak,Linked Lists,7.126699003657524
2239,Weak,Sorting,0.0
2239,Weak,Stacks,5.126699003657524
2239,Weak,Queues,9.126699003657524
2240,Strong,Arrays,45.830986657724615
2240,Strong,Linked Lists,58.830986657724615
2240,Strong,Sorting,54.830986657724615
2240,Strong,Stacks,61.830986657724615
2240,Strong,Queues,64.83098665772462
2241,Average,Arrays,84.98257346140664
2241,Average,Linked Lists,86.98257346140664
2241,Average,Sorting,70.98257346140664
2241,Average,Stacks,87.98257346140664
2241,Average,Queues,68.98257346140664
2242,Average,Arrays,48.8652925800389
2242,Average,Linked Lists,53.8652925800389
2242,Average,Sorting,55.8652925800389
2242,Average,Stacks,41.8652925800389
2242,Average,Queues,48.8652925800389
2243,Weak,Arrays,30.97721359743568
2243,Weak,Linked Lists,28.97721359743568
2243,Weak,Sorting,15.977213597435679
2243,Weak,Stacks,23.97721359743568
2243,Weak,Queues,16.97721359743568
2244,Weak,Arrays,11.048893141606872
2244,Weak,Linked Lists,6.048893141606872
2244,Weak,Sorting,12.048893141606872
2244,Weak,Stacks,15.048893141606872
2244,Weak,Queues,15.048893141606872
2245,Strong,Arrays,92.5921887280858
2245,Strong,Linked Lists,81.5921887280858
2245,Strong,Sorting,93.5921887280858
2245,Strong,Stacks,81.5921887280858
2245,Strong,Queues,80.5921887280858
2246,Strong,Arrays,54.69911816323544
2246,Strong,Linked Lists,42.69911816323544
2246,Strong,Sorting,55.69911816323544
2246,Strong,Stacks,53.69911816323544
2246,Strong,Queues,49.69911816323544
2247,Weak,Arrays,49.047620109756416
2247,Weak,Linked Lists,43.047620109756416
2247,Weak,Sorting,36.047620109756416
2247,Weak,Stacks,45.047620109756416
2247,Weak,Queues,39.047620109756416
2248,Weak,Arrays,10.815876474879676
2248,Weak,Linked Lists,6.815876474879677
2248,Weak,Sorting,10.815876474879676
2248,Weak,Stacks,0.8158764748796772
2248,Weak,Queues,9.815876474879676
2249,Weak,Arrays,48.69959783869789
2249,Weak,Linked Lists,40.69959783869789
2249,Weak,Sorting,49.69959783869789
2249,Weak,Stacks,48.69959783869789
2249,Weak,Queues,49.69959783869789
2250,Weak,Arrays,20.94833327763623
2250,Weak,Linked Lists,30.94833327763623
2250,Weak,Sorting,22.94833327763623
2250,Weak,Stacks,30.94833327763623
2250,Weak,Queues,23.94833327763623
2251,Average,Arrays,70.38181712217296
2251,Average,Linked Lists,88.38181712217296
2251,Average,Sorting,89.38181712217296
2251,Average,Stacks,71.38181712217296
2251,Average,Queues,74.38181712217296
2252,Strong,Arrays,55.7567314676121
2252,Strong,Linked Lists,62.7567314676121
2252,Strong,Sorting,56.7567314676121
2252,Strong,Stacks,44.7567314676121
2252,Strong,Queues,53.7567314676121
2253,Weak,Arrays,35.77415328610421
2253,Weak,Linked Lists,21.77415328610421
2253,Weak,Sorting,18.77415328610421
2253,Weak,Stacks,29.77415328610421
2253,Weak,Queues,29.77415328610421
2254,Weak,Arrays,19.25378362746838
2254,Weak,Linked Lists,14.25378362746838
2254,Weak,Sorting,22.25378362746838
2254,Weak,Stacks,13.25378362746838
2254,Weak,Queues,25.25378362746838
2255,Weak,Arrays,44.998882301889395
2255,Weak,Linked Lists,44.998882301889395
2255,Weak,Sorting,34.998882301889395
2255,Weak,Stacks,31.998882301889395
2255,Weak,Queues,31.998882301889395
2256,Average,Arrays,71.22471525265948
2256,Average,Linked Lists,79.22471525265948
2256,Average,Sorting,79.22471525265948
2256,Average,Stacks,87.22471525265948
2256,Average,Queues,85.22471525265948
2257,Strong,Arrays,47.20411396921852
2257,Strong,Linked Lists,47.20411396921852
2257,Strong,Sorting,43.20411396921852
2257,Strong,Stacks,44.20411396921852
2257,Strong,Queues,52.20411396921852
2258,Weak,Arrays,21.896968257642342
2258,Weak,Linked Lists,30.896968257642342
2258,Weak,Sorting,29.896968257642342
2258,Weak,Stacks,31.896968257642342
2258,Weak,Queues,22.896968257642342
2259,Strong,Arrays,58.08269949559324
2259,Strong,Linked Lists,52.08269949559324
2259,Strong,Sorting,46.08269949559324
2259,Strong,Stacks,46.08269949559324
2259,Strong,Queues,45.08269949559324
2260,Weak,Arrays,28.24287287719608
2260,Weak,Linked Lists,15.242872877196081
2260,Weak,Sorting,15.242872877196081
2260,Weak,Stacks,24.24287287719608
2260,Weak,Queues,22.24287287719608
2261,Average,Arrays,90.61684006646814
2261,Average,Linked Lists,90.61684006646814
2261,Average,Sorting,94.61684006646814
2261,Average,Stacks,91.61684006646814
2261,Average,Queues,93.61684006646814
2262,Strong,Arrays,64.13585162290602
2262,Strong,Linked Lists,64.13585162290602
2262,Strong,Sorting,64.13585162290602
2262,Strong,Stacks,56.13585162290601
2262,Strong,Queues,59.13585162290601
2263,Weak,Arrays,10.332908289124408
2263,Weak,Linked Lists,10.332908289124408
2263,Weak,Sorting,11.332908289124408
2263,Weak,Stacks,16.332908289124408
2263,Weak,Queues,24.332908289124408
2264,Average,Arrays,73.80574356707974
2264,Average,Linked Lists,75.80574356707974
2264,Average,Sorting,65.80574356707974
2264,Average,Stacks,57.805743567079745
2264,Average,Queues,71.80574356707974
2265,Strong,Arrays,51.41540528616733
2265,Strong,Linked Lists,45.41540528616733
2265,Strong,Sorting,46.41540528616733
2265,Strong,Stacks,43.41540528616733
2265,Strong,Queues,45.41540528616733
2266,Weak,Arrays,37.576596258540576
2266,Weak,Linked Lists,27.576596258540576
2266,Weak,Sorting,34.576596258540576
2266,Weak,Stacks,28.576596258540576
2266,Weak,Queues,22.576596258540576
2267,Weak,Arrays,21.004365142558687
2267,Weak,Linked Lists,10.004365142558687
2267,Weak,Sorting,16.004365142558687
2267,Weak,Stacks,6.004365142558687
2267,Weak,Queues,4.004365142558687
2268,Weak,Arrays,28.18563531928342
2268,Weak,Linked Lists,23.18563531928342
2268,Weak,Sorting,31.18563531928342
2268,Weak,Stacks,29.18563531928342
2268,Weak,Queues,33.18563531928342
2269,Weak,Arrays,22.079539037617945
2269,Weak,Linked Lists,15.079539037617945
2269,Weak,Sorting,20.079539037617945
2269,Weak,Stacks,24.079539037617945
2269,Weak,Queues,18.079539037617945
2270,Strong,Arrays,99.03215621282224
2270,Strong,Linked Lists,92.03215621282224
2270,Strong,Sorting,95.03215621282224
2270,Strong,Stacks,98.03215621282224
2270,Strong,Queues,100.0
2271,Weak,Arrays,26.32201878720935
2271,Weak,Linked Lists,21.32201878720935
2271,Weak,Sorting,25.32201878720935
2271,Weak,Stacks,23.32201878720935
2271,Weak,Queues,24.32201878720935
2272,Weak,Arrays,21.053730497263277
2272,Weak,Linked Lists,16.053730497263277
2272,Weak,Sorting,25.053730497263277
2272,Weak,Stacks,33.053730497263274
2272,Weak,Queues,33.053730497263274
2273,Average,Arrays,60.550228340815316
2273,Average,Linked Lists,55.550228340815316
2273,Average,Sorting,55.550228340815316
2273,Average,Stacks,62.550228340815316
2273,Average,Queues,67.55022834081532
2274,Strong,Arrays,62.405594861151314
2274,Strong,Linked Lists,56.405594861151314
2274,Strong,Sorting,66.40559486115131
2274,Strong,Stacks,53.405594861151314
2274,Strong,Queues,53.405594861151314
2275,Average,Arrays,56.16392401382018
2275,Average,Linked Lists,59.16392401382018
2275,Average,Sorting,70.16392401382018
2275,Average,Stacks,61.16392401382018
2275,Average,Queues,73.16392401382018
2276,Weak,Arrays,17.544212378753947
2276,Weak,Linked Lists,12.544212378753945
2276,Weak,Sorting,12.544212378753945
2276,Weak,Stacks,13.544212378753945
2276,Weak,Queues,15.544212378753945
2277,Average,Arrays,63.90347737678895
2277,Average,Linked Lists,60.90347737678895
2277,Average,Sorting,58.90347737678895
2277,Average,Stacks,57.90347737678895
2277,Average,Queues,51.90347737678895
2278,Average,Arrays,72.89122156494263
2278,Average,Linked Lists,61.891221564942626
2278,Average,Sorting,63.891221564942626
2278,Average,Stacks,62.891221564942626
2278,Average,Queues,73.89122156494263
2279,Average,Arrays,99.0
2279,Average,Linked Lists,100.0
2279,Average,Sorting,90.0
2279,Average,Stacks,100.0
2279,Average,Queues,94.0
2280,Average,Arrays,27.488065873888722
2280,Average,Linked Lists,30.488065873888722
2280,Average,Sorting,34.48806587388872
2280,Average,Stacks,41.48806587388872
2280,Average,Queues,26.488065873888722
2281,Strong,Arrays,79.81711770886805
2281,Strong,Linked Lists,88.81711770886805
2281,Strong,Sorting,85.81711770886805
2281,Strong,Stacks,85.81711770886805
2281,Strong,Queues,86.81711770886805
2282,Weak,Arrays,0.0
2282,Weak,Linked Lists,10.232668797188662
2282,Weak,Sorting,0.0
2282,Weak,Stacks,0.0
2282,Weak,Queues,0.2326687971886625
2283,Average,Arrays,80.22370594312672
2283,Average,Linked Lists,82.22370594312672
2283,Average,Sorting,67.22370594312672
2283,Average,Stacks,77.22370594312672
2283,Average,Queues,73.22370594312672
2284,Weak,Arrays,16.678336581245414
2284,Weak,Linked Lists,18.678336581245414
2284,Weak,Sorting,16.678336581245414
2284,Weak,Stacks,32.67833658124542
2284,Weak,Queues,14.678336581245414
2285,Average,Arrays,83.98860259787791
2285,Average,Linked Lists,68.98860259787791
2285,Average,Sorting,77.98860259787791
2285,Average,Stacks,67.98860259787791
2285,Average,Queues,65.98860259787791
2286,Average,Arrays,67.38465738495191
2286,Average,Linked Lists,75.38465738495191
2286,Average,Sorting,66.38465738495191
2286,Average,Stacks,83.38465738495191
2286,Average,Queues,82.38465738495191
2287,Weak,Arrays,8.0
2287,Weak,Linked Lists,0.0
2287,Weak,Sorting,0.0
2287,Weak,Stacks,0.0
2287,Weak,Queues,2.0
2288,Average,Arrays,60.64646995957983
2288,Average,Linked Lists,70.64646995957983
2288,Average,Sorting,59.64646995957983
2288,Average,Stacks,64.64646995957983
2288,Average,Queues,68.64646995957983
2289,Strong,Arrays,84.3657106424412
2289,Strong,Linked Lists,77.3657106424412
2289,Strong,Sorting,77.3657106424412
2289,Strong,Stacks,71.3657106424412
2289,Strong,Queues,72.3657106424412
2290,Strong,Arrays,91.38533310608585
2290,Strong,Linked Lists,94.38533310608585
2290,Strong,Sorting,77.38533310608585
2290,Strong,Stacks,90.38533310608585
2290,Strong,Queues,77.38533310608585
2291,Weak,Arrays,38.73473179576518
2291,Weak,Linked Lists,36.73473179576518
2291,Weak,Sorting,38.73473179576518
2291,Weak,Stacks,38.73473179576518
2291,Weak,Queues,36.73473179576518
2292,Weak,Arrays,38.802823441269815
2292,Weak,Linked Lists,35.802823441269815
2292,Weak,Sorting,35.802823441269815
2292,Weak,Stacks,39.802823441269815
2292,Weak,Queues,44.802823441269815
2293,Strong,Arrays,81.71149565217378
2293,Strong,Linked Lists,87.71149565217378
2293,Strong,Sorting,80.71149565217378
2293,Strong,Stacks,84.71149565217378
2293,Strong,Queues,91.71149565217378
2294,Weak,Arrays,6.815627793503674
2294,Weak,Linked Lists,13.815627793503674
2294,Weak,Sorting,0.8156277935036744
2294,Weak,Stacks,10.815627793503674
2294,Weak,Queues,4.815627793503674
2295,Weak,Arrays,24.724935507476502
2295,Weak,Linked Lists,36.7249355074765
2295,Weak,Sorting,28.724935507476502
2295,Weak,Stacks,28.724935507476502
2295,Weak,Queues,30.724935507476502
2296,Average,Arrays,54.577626721479945
2296,Average,Linked Lists,56.577626721479945
2296,Average,Sorting,51.577626721479945
2296,Average,Stacks,53.577626721479945
2296,Average,Queues,50.577626721479945
2297,Strong,Arrays,58.78466332334606
2297,Strong,Linked Lists,69.78466332334605
2297,Strong,Sorting,70.78466332334605
2297,Strong,Stacks,58.78466332334606
2297,Strong,Queues,70.78466332334605
2298,Strong,Arrays,75.13563336030762
2298,Strong,Linked Lists,82.13563336030762
2298,Strong,Sorting,87.13563336030762
2298,Strong,Stacks,72.13563336030762
2298,Strong,Queues,78.13563336030762
2299,Weak,Arrays,2.3528609518563854
2299,Weak,Linked Lists,10.352860951856385
2299,Weak,Sorting,12.352860951856385
2299,Weak,Stacks,2.3528609518563854
2299,Weak,Queues,12.352860951856385
2300,Average,Arrays,68.2458301873517
2300,Average,Linked Lists,64.2458301873517
2300,Average,Sorting,76.2458301873517
2300,Average,Stacks,72.2458301873517
2300,Average,Queues,75.2458301873517
2301,Average,Arrays,64.93764021051588
2301,Average,Linked Lists,74.93764021051588
2301,Average,Sorting,76.93764021051588
2301,Average,Stacks,81.93764021051588
2301,Average,Queues,69.93764021051588
2302,Weak,Arrays,32.404725842861865
2302,Weak,Linked Lists,31.40472584286186
2302,Weak,Sorting,33.404725842861865
2302,Weak,Stacks,32.404725842861865
2302,Weak,Queues,23.40472584286186
2303,Weak,Arrays,44.72311364466527
2303,Weak,Linked Lists,35.72311364466527
2303,Weak,Sorting,38.72311364466527
2303,Weak,Stacks,47.72311364466527
2303,Weak,Queues,35.72311364466527
2304,Average,Arrays,36.57510187522627
2304,Average,Linked Lists,36.57510187522627
2304,Average,Sorting,46.57510187522627
2304,Average,Stacks,35.57510187522627
2304,Average,Queues,42.57510187522627
2305,Weak,Arrays,16.944828209371778
2305,Weak,Linked Lists,18.944828209371778
2305,Weak,Sorting,9.944828209371778
2305,Weak,Stacks,11.944828209371778
2305,Weak,Queues,2.944828209371778
2306,Strong,Arrays,39.65251745834132
2306,Strong,Linked Lists,40.65251745834132
2306,Strong,Sorting,38.65251745834132
2306,Strong,Stacks,43.65251745834132
2306,Strong,Queues,38.65251745834132
2307,Strong,Arrays,74.37507619944971
2307,Strong,Linked Lists,64.37507619944971
2307,Strong,Sorting,60.37507619944971
2307,Strong,Stacks,76.37507619944971
2307,Strong,Queues,74.37507619944971
2308,Weak,Arrays,38.20456417035625
2308,Weak,Linked Lists,32.20456417035625
2308,Weak,Sorting,36.20456417035625
2308,Weak,Stacks,29.204564170356253
2308,Weak,Queues,31.204564170356253
2309,Average,Arrays,58.9753585846244
2309,Average,Linked Lists,76.9753585846244
2309,Average,Sorting,63.9753585846244
2309,Average,Stacks,76.9753585846244
2309,Average,Queues,74.9753585846244
2310,Strong,Arrays,54.03235520062496
2310,Strong,Linked Lists,46.03235520062496
2310,Strong,Sorting,54.03235520062496
2310,Strong,Stacks,52.03235520062496
2310,Strong,Queues,40.03235520062496
2311,Strong,Arrays,62.307266896456625
2311,Strong,Linked Lists,71.30726689645662
2311,Strong,Sorting,73.30726689645662
2311,Strong,Stacks,65.30726689645662
2311,Strong,Queues,68.30726689645662
2312,Strong,Arrays,61.71521547280687
2312,Strong,Linked Lists,64.71521547280688
2312,Strong,Sorting,64.71521547280688
2312,Strong,Stacks,59.71521547280687
2312,Strong,Queues,53.71521547280687
2313,Average,Arrays,68.29221181484588
2313,Average,Linked Lists,73.29221181484588
2313,Average,Sorting,71.29221181484588
2313,Average,Stacks,59.292211814845885
2313,Average,Queues,71.29221181484588
2314,Average,Arrays,46.944418179641396
2314,Average,Linked Lists,57.944418179641396
2314,Average,Sorting,54.944418179641396
2314,Average,Stacks,50.944418179641396
2314,Average,Queues,55.944418179641396
2315,Average,Arrays,76.38766981794556
2315,Average,Linked Lists,76.38766981794556
2315,Average,Sorting,73.38766981794556
2315,Average,Stacks,84.38766981794556
2315,Average,Queues,73.38766981794556
2316,Strong,Arrays,43.03994906589643
2316,Strong,Linked Lists,46.03994906589643
2316,Strong,Sorting,52.03994906589643
2316,Strong,Stacks,39.03994906589643
2316,Strong,Queues,45.03994906589643
2317,Strong,Arrays,79.19932996052006
2317,Strong,Linked Lists,89.19932996052006
2317,Strong,Sorting,81.19932996052006
2317,Strong,Stacks,83.19932996052006
2317,Strong,Queues,83.19932996052006
2318,Average,Arrays,56.049113919724306
2318,Average,Linked Lists,55.049113919724306
2318,Average,Sorting,70.0491139197243
2318,Average,Stacks,54.049113919724306
2318,Average,Queues,64.0491139197243
2319,Strong,Arrays,54.96429665101054
2319,Strong,Linked Lists,67.96429665101054
2319,Strong,Sorting,63.96429665101054
2319,Strong,Stacks,67.96429665101054
2319,Strong,Queues,65.96429665101054
2320,Average,Arrays,46.44184135650345
2320,Average,Linked Lists,34.44184135650345
2320,Average,Sorting,41.44184135650345
2320,Average,Stacks,33.44184135650345
2320,Average,Queues,44.44184135650345
2321,Strong,Arrays,89.93092821839316
2321,Strong,Linked Lists,80.93092821839316
2321,Strong,Sorting,87.93092821839316
2321,Strong,Stacks,80.93092821839316
2321,Strong,Queues,86.93092821839316
2322,Strong,Arrays,53.10224549720292
2322,Strong,Linked Lists,56.10224549720292
2322,Strong,Sorting,53.10224549720292
2322,Strong,Stacks,64.10224549720292
2322,Strong,Queues,66.10224549720292
2323,Strong,Arrays,55.93072454646551
2323,Strong,Linked Lists,64.93072454646551
2323,Strong,Sorting,66.93072454646551
2323,Strong,Stacks,64.93072454646551
2323,Strong,Queues,61.93072454646551
2324,Average,Arrays,68.88110706005514
2324,Average,Linked Lists,66.88110706005514
2324,Average,Sorting,55.88110706005514
2324,Average,Stacks,60.88110706005514
2324,Average,Queues,60.88110706005514
2325,Average,Arrays,38.080687657160475
2325,Average,Linked Lists,27.080687657160475
2325,Average,Sorting,32.080687657160475
2325,Average,Stacks,31.080687657160475
2325,Average,Queues,35.080687657160475
2326,Weak,Arrays,32.48585761176243
2326,Weak,Linked Lists,33.48585761176243
2326,Weak,Sorting,19.485857611762427
2326,Weak,Stacks,31.485857611762427
2326,Weak,Queues,29.485857611762427
2327,Strong,Arrays,52.77991987607599
2327,Strong,Linked Lists,57.77991987607599
2327,Strong,Sorting,51.77991987607599
2327,Strong,Stacks,45.77991987607599
2327,Strong,Queues,62.77991987607599
2328,Average,Arrays,37.61196910175512
2328,Average,Linked Lists,34.61196910175512
2328,Average,Sorting,31.611969101755122
2328,Average,Stacks,34.61196910175512
2328,Average,Queues,46.61196910175512
2329,Weak,Arrays,1.893270834690659
2329,Weak,Linked Lists,8.893270834690659
2329,Weak,Sorting,10.893270834690659
2329,Weak,Stacks,12.893270834690659
2329,Weak,Queues,13.893270834690659
2330,Weak,Arrays,25.18171365336438
2330,Weak,Linked Lists,21.18171365336438
2330,Weak,Sorting,23.18171365336438
2330,Weak,Stacks,20.18171365336438
2330,Weak,Queues,22.18171365336438
2331,Weak,Arrays,7.6231040738206755
2331,Weak,Linked Lists,8.623104073820675
2331,Weak,Sorting,0.0
2331,Weak,Stacks,0.0
2331,Weak,Queues,6.6231040738206755
2332,Strong,Arrays,66.6664905071673
2332,Strong,Linked Lists,65.6664905071673
2332,Strong,Sorting,61.666490507167296
2332,Strong,Stacks,62.666490507167296
2332,Strong,Queues,71.6664905071673
2333,Weak,Arrays,40.26069723119428
2333,Weak,Linked Lists,42.26069723119428
2333,Weak,Sorting,35.26069723119428
2333,Weak,Stacks,45.26069723119428
2333,Weak,Queues,36.26069723119428
2334,Strong,Arrays,86.18631318980997
2334,Strong,Linked Lists,87.18631318980997
2334,Strong,Sorting,86.18631318980997
2334,Strong,Stacks,75.18631318980997
2334,Strong,Queues,73.18631318980997
2335,Weak,Arrays,15.090353642180052
2335,Weak,Linked Lists,20.09035364218005
2335,Weak,Sorting,28.09035364218005
2335,Weak,Stacks,32.09035364218005
2335,Weak,Queues,26.09035364218005
2336,Strong,Arrays,90.23046512052207
2336,Strong,Linked Lists,90.23046512052207
2336,Strong,Sorting,85.23046512052207
2336,Strong,Stacks,83.23046512052207
2336,Strong,Queues,90.23046512052207
2337,Strong,Arrays,73.7846527118085
2337,Strong,Linked Lists,59.784652711808505
2337,Strong,Sorting,63.784652711808505
2337,Strong,Stacks,65.7846527118085
2337,Strong,Queues,74.7846527118085
2338,Weak,Arrays,6.838148642257661
2338,Weak,Linked Lists,9.83814864225766
2338,Weak,Sorting,20.83814864225766
2338,Weak,Stacks,7.838148642257661
2338,Weak,Queues,11.83814864225766
2339,Weak,Arrays,5.438853536169958
2339,Weak,Linked Lists,4.438853536169958
2339,Weak,Sorting,2.438853536169958
2339,Weak,Stacks,15.438853536169958
2339,Weak,Queues,3.438853536169958
2340,Weak,Arrays,29.172235394261648
2340,Weak,Linked Lists,14.172235394261648
2340,Weak,Sorting,21.172235394261648
2340,Weak,Stacks,19.172235394261648
2340,Weak,Queues,25.172235394261648
2341,Weak,Arrays,35.66656933376742
2341,Weak,Linked Lists,44.66656933376742
2341,Weak,Sorting,29.66656933376742
2341,Weak,Stacks,32.66656933376742
2341,Weak,Queues,37.66656933376742
2342,Weak,Arrays,45.629984722975614
2342,Weak,Linked Lists,35.629984722975614
2342,Weak,Sorting,44.629984722975614
2342,Weak,Stacks,42.629984722975614
2342,Weak,Queues,39.629984722975614
2343,Strong,Arrays,45.31978534756795
2343,Strong,Linked Lists,43.31978534756795
2343,Strong,Sorting,47.31978534756795
2343,Strong,Stacks,53.31978534756795
2343,Strong,Queues,49.31978534756795
2344,Strong,Arrays,55.652070718841145
2344,Strong,Linked Lists,68.65207071884114
